"year","cgHeadId","cgPlaId","startDateEarly","startDateLate","endDateEarly","endDateLate","note"
2008,2008000117,2659,"2008-07-23","2008-07-23","2008-08-03","2008-08-03",
2008,2008000118,2661,"2008-07-25","2008-07-25","2008-08-09","2008-08-09",
2008,2008000120,2664,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000121,2664,"2008-07-25","2008-07-25","2008-08-08","2008-08-08",
2008,2008000122,2668,"2008-07-19","2008-07-19","2008-08-03","2008-08-03",
2008,2008000123,2675,"2008-07-27","2008-07-27","2008-08-13","2008-08-13",
2008,2008000124,2679,"2008-07-24","2008-07-24","2008-08-09","2008-08-09",
2008,2008000125,2679,"2008-07-24","2008-07-24","2008-08-05","2008-08-05",
2008,2008000126,2680,"2008-07-31","2008-07-31","2008-08-21","2008-08-21",
2008,2008000127,2681,"2008-07-29","2008-07-29","2008-08-14","2008-08-14",
2008,2008000128,2681,"2008-07-26","2008-07-26","2008-08-11","2008-08-11",
2008,2008000129,2688,"2008-07-26","2008-07-26","2008-08-09","2008-08-09",
2008,2008000130,2691,"2008-07-18","2008-07-18","2008-07-30","2008-07-30",
2008,2008000131,2691,"2008-07-19","2008-07-19","2008-08-01","2008-08-01",
2008,2008000132,2692,"2008-07-17","2008-07-17","2008-07-29","2008-07-29",
2008,2008000133,2693,"2008-07-31","2008-07-31","2008-08-15","2008-08-15",
2008,2008000134,2693,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000135,2695,"2008-07-29","2008-07-29","2008-08-08","2008-08-08",
2008,2008000136,2695,"2008-07-27","2008-07-27","2008-08-07","2008-08-07",
2008,2008000137,2695,"2008-07-26","2008-07-26","2008-08-05","2008-08-05",
2008,2008000138,2698,"2008-07-24","2008-07-24","2008-08-08","2008-08-08",
2008,2008000139,2698,"2008-07-21","2008-07-21","2008-08-03","2008-08-03",
2008,2008000140,2700,"2008-07-16","2008-07-16","2008-08-01","2008-08-01",
2008,2008000141,2700,"2008-07-24","2008-07-24","2008-08-09","2008-08-09",
2008,2008000142,2700,"2008-07-24","2008-07-24","2008-08-05","2008-08-05",
2008,2008000143,2702,"2008-07-21","2008-07-21","2008-08-01","2008-08-01",
2008,2008000144,2708,"2008-07-15","2008-07-15","2008-07-28","2008-07-28",
2008,2008000145,2708,"2008-07-22","2008-07-22","2008-08-05","2008-08-05",
2008,2008000146,2708,"2008-07-21","2008-07-21","2008-08-04","2008-08-04",
2008,2008000147,2709,"2008-07-22","2008-07-22","2008-08-05","2008-08-05",
2008,2008000148,2711,"2008-07-24","2008-07-24","2008-08-08","2008-08-08",
2008,2008000149,2711,"2008-07-20","2008-07-20","2008-08-03","2008-08-03",
2008,2008000150,2712,"2008-07-22","2008-07-22","2008-08-02","2008-08-02",
2008,2008000151,2716,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000152,2727,"2008-07-19","2008-07-19","2008-07-31","2008-07-31",
2008,2008000153,2727,"2008-08-06","2008-08-06","2008-08-21","2008-08-21",
2008,2008000154,2729,"2008-07-24","2008-07-24","2008-08-05","2008-08-05",
2008,2008000155,2729,"2008-07-10","2008-07-10","2008-07-24","2008-07-24",
2008,2008000156,2729,"2008-07-30","2008-07-30","2008-08-09","2008-08-09",
2008,2008000158,2730,"2008-07-21","2008-07-21","2008-08-05","2008-08-05",
2008,2008000159,2732,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000160,2732,"2008-07-18","2008-07-18","2008-07-28","2008-07-28",
2008,2008000161,2734,"2008-07-16","2008-07-16","2008-07-28","2008-07-28",
2008,2008000162,2734,"2008-07-17","2008-07-17","2008-08-01","2008-08-01",
2008,2008000163,2735,"2008-07-25","2008-07-25","2008-08-06","2008-08-06",
2008,2008000165,2736,"2008-07-19","2008-07-19","2008-08-04","2008-08-04",
2008,2008000166,2736,"2008-07-23","2008-07-23","2008-08-10","2008-08-10",
2008,2008000167,2736,"2008-07-24","2008-07-24","2008-08-08","2008-08-08",
2008,2008000168,2736,"2008-07-16","2008-07-16","2008-08-02","2008-08-02",
2008,2008000169,2737,"2008-07-21","2008-07-21","2008-08-03","2008-08-03",
2008,2008000170,2738,"2008-07-15","2008-07-15","2008-07-31","2008-07-31",
2008,2008000171,2738,"2008-07-12","2008-07-12","2008-07-28","2008-07-28",
2008,2008000172,2739,"2008-07-24","2008-07-24","2008-08-03","2008-08-03",
2008,2008000173,2742,"2008-07-19","2008-07-19","2008-07-29","2008-07-29",
2008,2008000174,2742,"2008-07-24","2008-07-24","2008-08-03","2008-08-03",
2008,2008000175,2742,"2008-07-17","2008-07-17","2008-07-28","2008-07-28",
2008,2008000176,2743,"2008-07-25","2008-07-25","2008-08-06","2008-08-06",
2008,2008000177,2743,"2008-07-28","2008-07-28","2008-08-10","2008-08-10",
2008,2008000178,2743,"2008-07-25","2008-07-25","2008-08-06","2008-08-06",
2008,2008000180,2753,"2008-07-27","2008-07-27","2008-08-10","2008-08-10",
2008,2008000181,2754,"2008-07-22","2008-07-22","2008-08-09","2008-08-09",
2008,2008000182,2754,"2008-07-12","2008-07-12","2008-07-28","2008-07-28",
2008,2008000183,2772,"2008-07-30","2008-07-30","2008-08-10","2008-08-10",
2008,2008000184,2772,"2008-07-22","2008-07-22","2008-08-05","2008-08-05",
2008,2008000185,2772,"2008-07-30","2008-07-30","2008-08-10","2008-08-10",
2008,2008000186,2773,"2008-07-25","2008-07-25","2008-08-05","2008-08-05",
2008,2008000187,2773,"2008-07-21","2008-07-21","2008-08-02","2008-08-02",
2008,2008000188,2773,"2008-07-28","2008-07-28","2008-08-10","2008-08-10",
2008,2008000189,2775,"2008-07-28","2008-07-28","2008-08-08","2008-08-08",
2008,2008000190,2778,"2008-07-26","2008-07-26","2008-08-14","2008-08-14",
2008,2008000191,2781,"2008-07-24","2008-07-24","2008-08-03","2008-08-03",
2008,2008000192,2782,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000193,2782,"2008-07-21","2008-07-21","2008-08-01","2008-08-01",
2008,2008000194,2784,"2008-07-27","2008-07-27","2008-08-09","2008-08-09",
2008,2008000195,2786,"2008-07-31","2008-07-31","2008-08-09","2008-08-09",
2008,2008000196,2787,"2008-07-19","2008-07-19","2008-07-30","2008-07-30",
2008,2008000197,2796,"2008-07-24","2008-07-24","2008-08-06","2008-08-06",
2008,2008000198,2797,"2008-08-05","2008-08-05","2008-08-11","2008-08-11",
2008,2008000199,2801,"2008-07-27","2008-07-27","2008-08-05","2008-08-05",
2008,2008000200,2801,"2008-07-27","2008-07-27","2008-08-05","2008-08-05",
2008,2008000201,2803,"2008-07-24","2008-07-24","2008-08-09","2008-08-09",
2008,2008000202,2803,"2008-07-21","2008-07-21","2008-08-02","2008-08-02",
2008,2008000203,2803,"2008-07-14","2008-07-14","2008-07-26","2008-07-26",
2008,2008000204,2812,"2008-07-28","2008-07-28","2008-08-10","2008-08-10",
2008,2008000206,2815,"2008-07-31","2008-07-31","2008-08-13","2008-08-13",
2008,2008000208,2817,"2008-07-28","2008-07-28","2008-08-10","2008-08-10",
2008,2008000209,2817,"2008-07-28","2008-07-28","2008-08-12","2008-08-12",
2008,2008000210,2817,"2008-07-25","2008-07-25","2008-08-07","2008-08-07",
2008,2008000211,2821,"2008-08-01","2008-08-01","2008-08-17","2008-08-17",
2008,2008000212,2822,"2008-07-30","2008-07-30","2008-08-20","2008-08-20",
2008,2008000213,2822,"2008-07-24","2008-07-24","2008-08-06","2008-08-06",
2008,2008000214,2822,"2008-07-24","2008-07-24","2008-08-05","2008-08-05",
2008,2008000215,2833,"2008-07-26","2008-07-26","2008-08-09","2008-08-09",
2008,2008000216,2838,"2008-08-03","2008-08-03","2008-08-05","2008-08-05",
2008,2008000217,2841,"2008-08-03","2008-08-03","2008-08-11","2008-08-11",
2008,2008000218,2841,"2008-07-26","2008-07-26","2008-08-07","2008-08-07",
2008,2008000219,2842,"2008-07-28","2008-07-28","2008-08-10","2008-08-10",
2008,2008000220,2847,"2008-07-29","2008-07-29","2008-08-13","2008-08-13",
2008,2008000221,2851,"2008-07-24","2008-07-24","2008-08-06","2008-08-06",
2008,2008000222,2851,"2008-07-24","2008-07-24","2008-08-06","2008-08-06",
2008,2008000223,2853,"2008-07-23","2008-07-23","2008-08-07","2008-08-07",
2008,2008000224,2853,"2008-07-30","2008-07-30","2008-08-17","2008-08-17",
2008,2008000225,2855,"2008-07-18","2008-07-18","2008-07-29","2008-07-29",
2008,2008000226,2855,"2008-07-16","2008-07-16","2008-07-29","2008-07-29",
2008,2008000227,2857,"2008-07-29","2008-07-29","2008-08-09","2008-08-09",
2008,2008000228,2879,"2008-07-27","2008-07-27","2008-08-10","2008-08-10",
2008,2008000229,2879,"2008-07-28","2008-07-28","2008-08-11","2008-08-11",
2008,2008000230,2879,"2008-07-30","2008-07-30","2008-08-11","2008-08-11",
2008,2008000231,2879,"2008-08-05","2008-08-05","2008-08-09","2008-08-09",
2008,2008000232,2879,"2008-07-27","2008-07-27","2008-08-13","2008-08-13",
2008,2008000233,2883,"2008-08-05","2008-08-05","2008-08-22","2008-08-22",
2008,2008000235,2890,"2008-07-22","2008-07-22","2008-08-05","2008-08-05",
2008,2008000236,2891,"2008-07-18","2008-07-18","2008-08-01","2008-08-01",
2008,2008000237,2891,"2008-07-17","2008-07-17","2008-07-27","2008-07-27",
2008,2008000238,2892,"2008-07-18","2008-07-18","2008-07-31","2008-07-31",
2008,2008000239,2893,"2008-07-25","2008-07-25","2008-08-06","2008-08-06",
2008,2008000240,2893,"2008-08-01","2008-08-01","2008-08-09","2008-08-09",
2008,2008000241,2895,"2008-07-22","2008-07-22","2008-08-02","2008-08-02",
2008,2008000242,2895,"2008-07-22","2008-07-22","2008-08-02","2008-08-02",
2008,2008000243,2895,"2008-07-22","2008-07-22","2008-08-02","2008-08-02",
2008,2008000244,2895,"2008-07-23","2008-07-23","2008-08-03","2008-08-03",
2008,2008000245,2896,"2008-07-26","2008-07-26","2008-08-09","2008-08-09",
2008,2008000247,2901,"2008-07-23","2008-07-23","2008-08-07","2008-08-07",
2008,2008000248,2904,"2008-07-25","2008-07-25","2008-08-13","2008-08-13",
2008,2008000249,2905,"2008-07-24","2008-07-24","2008-08-04","2008-08-04",
2008,2008000251,2909,"2008-07-28","2008-07-28","2008-08-11","2008-08-11",
2008,2008000252,2909,"2008-07-30","2008-07-30","2008-08-17","2008-08-17",
2008,2008000253,2909,"2008-07-26","2008-07-26","2008-08-10","2008-08-10",
2008,2008000254,2914,"2008-07-23","2008-07-23","2008-08-09","2008-08-09",
2008,2008000255,2918,"2008-07-27","2008-07-27","2008-08-08","2008-08-08",
2008,2008000256,2926,"2008-07-19","2008-07-19","2008-08-03","2008-08-03",
2008,2008000258,2932,"2008-07-24","2008-07-24","2008-08-07","2008-08-07",
2008,2008000259,2932,"2008-07-15","2008-07-15","2008-07-29","2008-07-29",
2008,2008000260,2932,"2008-07-25","2008-07-25","2008-08-07","2008-08-07",
2008,2008000261,2934,"2008-07-10","2008-07-10","2008-07-23","2008-07-23",
2008,2008000262,2935,"2008-07-16","2008-07-16","2008-07-25","2008-07-25",
2008,2008000263,2935,"2008-07-28","2008-07-28","2008-08-07","2008-08-07",
2008,2008000264,2935,"2008-07-17","2008-07-17","2008-07-26","2008-07-26",
2008,2008000265,2935,"2008-07-26","2008-07-26","2008-08-05","2008-08-05",
2008,2008000266,2936,"2008-07-18","2008-07-18","2008-07-30","2008-07-30",
2008,2008000267,2936,"2008-07-23","2008-07-23","2008-08-05","2008-08-05",
2008,2008000268,2936,"2008-07-23","2008-07-23","2008-08-05","2008-08-05",
2008,2008000269,2937,"2008-07-26","2008-07-26","2008-08-05","2008-08-05",
2008,2008000270,2937,"2008-07-19","2008-07-19","2008-08-01","2008-08-01",
2008,2008000271,2937,"2008-07-15","2008-07-15","2008-07-24","2008-07-24",
2008,2008000272,2937,"2008-07-19","2008-07-19","2008-07-30","2008-07-30",
2008,2008000273,2938,"2008-07-31","2008-07-31","2008-08-12","2008-08-12",
2008,2008000274,2938,"2008-07-26","2008-07-26","2008-08-09","2008-08-09",
2008,2008000275,2938,"2008-07-14","2008-07-14","2008-07-30","2008-07-30",
2008,2008000276,2939,"2008-07-21","2008-07-21","2008-08-01","2008-08-01",
2008,2008000277,2939,"2008-07-30","2008-07-30","2008-08-10","2008-08-10",
2008,2008000278,2940,"2008-08-05","2008-08-05","2008-08-16","2008-08-16",
2008,2008000279,2940,"2008-07-17","2008-07-17","2008-07-27","2008-07-27",
2008,2008000280,2940,"2008-07-23","2008-07-23","2008-08-01","2008-08-01",
2008,2008000281,2948,"2008-07-28","2008-07-28","2008-08-07","2008-08-07",
2008,2008000282,2948,"2008-07-26","2008-07-26","2008-08-09","2008-08-09",
2008,2008000283,2955,"2008-07-30","2008-07-30","2008-08-11","2008-08-11",
2008,2008000284,2955,"2008-07-21","2008-07-21","2008-07-31","2008-07-31",
2008,2008000286,2956,"2008-07-16","2008-07-16","2008-07-26","2008-07-26",
2008,2008000287,2956,"2008-07-24","2008-07-24","2008-08-01","2008-08-01",
2008,2008000288,2956,"2008-07-28","2008-07-28","2008-08-06","2008-08-06",
2008,2008000289,2956,"2008-07-25","2008-07-25","2008-08-05","2008-08-05",
2008,2008000290,2957,"2008-07-23","2008-07-23","2008-08-06","2008-08-06",
2008,2008000291,2957,"2008-07-23","2008-07-23","2008-08-04","2008-08-04",
2008,2008000292,2957,"2008-08-04","2008-08-04","2008-08-24","2008-08-24",
2008,2008000293,2957,"2008-07-22","2008-07-22","2008-08-04","2008-08-04",
2008,2008000294,2957,"2008-07-23","2008-07-23","2008-08-03","2008-08-03",
2008,2008000295,2957,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000296,2957,"2008-07-21","2008-07-21","2008-08-03","2008-08-03",
2008,2008000297,2977,"2008-07-14","2008-07-14","2008-07-28","2008-07-28",
2008,2008000298,2977,"2008-07-14","2008-07-14","2008-07-26","2008-07-26",
2008,2008000299,2984,"2008-07-18","2008-07-18","2008-07-31","2008-07-31",
2008,2008000300,2985,"2008-07-20","2008-07-20","2008-08-01","2008-08-01",
2008,2008000301,2986,"2008-07-24","2008-07-24","2008-08-07","2008-08-07",
2008,2008000302,2986,"2008-07-24","2008-07-24","2008-08-09","2008-08-09",
2008,2008000303,2986,"2008-07-24","2008-07-24","2008-08-09","2008-08-09",
2008,2008000304,2986,"2008-07-23","2008-07-23","2008-08-07","2008-08-07",
2008,2008000305,2986,"2008-07-24","2008-07-24","2008-08-09","2008-08-09",
2008,2008000306,2989,"2008-08-01","2008-08-01","2008-08-07","2008-08-07",
2008,2008000307,2989,"2008-07-30","2008-07-30","2008-08-07","2008-08-07",
2008,2008000308,2989,"2008-07-22","2008-07-22","2008-08-01","2008-08-01",
2008,2008000309,2989,"2008-07-22","2008-07-22","2008-08-01","2008-08-01",
2008,2008000310,2989,"2008-07-29","2008-07-29","2008-08-14","2008-08-14",
2008,2008000311,2989,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000312,2991,"2008-07-22","2008-07-22","2008-08-02","2008-08-02",
2008,2008000313,2992,"2008-07-28","2008-07-28","2008-08-07","2008-08-07",
2008,2008000314,2995,"2008-07-16","2008-07-16","2008-07-25","2008-07-25",
2008,2008000315,2995,"2008-07-14","2008-07-14","2008-07-28","2008-07-28",
2008,2008000316,2995,"2008-07-26","2008-07-26","2008-08-05","2008-08-05",
2008,2008000317,2996,"2008-07-22","2008-07-22","2008-08-01","2008-08-01",
2008,2008000318,2997,"2008-07-14","2008-07-14","2008-07-29","2008-07-29",
2008,2008000319,2997,"2008-07-12","2008-07-12","2008-07-25","2008-07-25",
2008,2008000320,2998,"2008-07-18","2008-07-18","2008-07-28","2008-07-28",
2008,2008000321,2999,"2008-07-21","2008-07-21","2008-08-02","2008-08-02",
2008,2008000322,2999,"2008-07-09","2008-07-09","2008-07-23","2008-07-23",
2008,2008000323,2999,"2008-07-21","2008-07-21","2008-08-02","2008-08-02",
2008,2008000324,3014,"2008-07-12","2008-07-12","2008-07-28","2008-07-28",
2008,2008000326,3014,"2008-08-03","2008-08-03","2008-08-05","2008-08-05",
2008,2008000327,3014,"2008-07-26","2008-07-26","2008-07-28","2008-07-28",
2008,2008000328,3046,"2008-07-23","2008-07-23","2008-08-03","2008-08-03",
2008,2008000329,3046,"2008-08-05","2008-08-05","2008-08-07","2008-08-07",
2008,2008000330,8851,"2008-07-23","2008-07-23","2008-08-04","2008-08-04",
2008,2008000331,8852,"2008-07-28","2008-07-28","2008-08-09","2008-08-09",
2008,2008000332,8862,"2008-07-22","2008-07-22","2008-08-02","2008-08-02",
2008,2008000333,8863,"2008-07-25","2008-07-25","2008-08-07","2008-08-07",
2008,2008000334,8864,"2008-07-18","2008-07-18","2008-07-28","2008-07-28",
2008,2008000335,8867,"2008-07-26","2008-07-26","2008-08-06","2008-08-06",
2008,2008000336,8889,"2008-07-21","2008-07-21","2008-08-02","2008-08-02",
2008,2008000337,8889,"2008-07-24","2008-07-24","2008-08-05","2008-08-05",
2008,2008000338,8892,"2008-07-23","2008-07-23","2008-08-02","2008-08-02",
2008,2008000339,8892,"2008-08-03","2008-08-03","2008-08-11","2008-08-11",
2008,2008000340,8899,"2008-08-01","2008-08-01","2008-08-20","2008-08-20",
2008,2008000341,8899,"2008-07-23","2008-07-23","2008-08-06","2008-08-06",
2008,2008000342,8900,"2008-07-25","2008-07-25","2008-08-05","2008-08-05",
2008,2008000343,8900,"2008-08-04","2008-08-04","2008-08-17","2008-08-17",
2008,2008000344,8901,"2008-07-15","2008-07-15","2008-07-26","2008-07-26",
2008,2008000345,8902,"2008-07-21","2008-07-21","2008-07-31","2008-07-31",
2008,2008000346,8903,"2008-07-26","2008-07-26","2008-08-09","2008-08-09",
2008,2008000347,3057,"2008-07-23","2008-07-23","2008-08-04","2008-08-04",
2008,2008000348,3057,"2008-07-21","2008-07-21","2008-08-04","2008-08-04",
2008,2008000349,3058,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000350,3058,"2008-07-26","2008-07-26","2008-08-07","2008-08-07",
2008,2008000351,3059,"2008-07-21","2008-07-21","2008-08-04","2008-08-04",
2008,2008000352,3061,"2008-07-29","2008-07-29","2008-08-11","2008-08-11",
2008,2008000353,3064,"2008-07-20","2008-07-20","2008-07-30","2008-07-30",
2008,2008000354,3065,"2008-07-24","2008-07-24","2008-08-01","2008-08-01",
2008,2008000355,3065,"2008-07-21","2008-07-21","2008-07-31","2008-07-31",
2008,2008000356,3068,"2008-07-22","2008-07-22","2008-08-07","2008-08-07",
2008,2008000357,3070,"2008-07-13","2008-07-13","2008-07-24","2008-07-24",
2008,2008000358,3070,"2008-07-26","2008-07-26","2008-08-05","2008-08-05",
2008,2008000359,3070,"2008-07-11","2008-07-11","2008-07-23","2008-07-23",
2008,2008000360,3071,"2008-07-25","2008-07-25","2008-08-07","2008-08-07",
2008,2008000361,3071,"2008-07-17","2008-07-17","2008-07-29","2008-07-29",
2008,2008000362,3071,"2008-07-24","2008-07-24","2008-08-05","2008-08-05",
2008,2008000363,3071,"2008-07-23","2008-07-23","2008-08-04","2008-08-04",
2008,2008000364,3072,"2008-07-16","2008-07-16","2008-07-30","2008-07-30",
2008,2008000365,3072,"2008-07-17","2008-07-17","2008-07-30","2008-07-30",
2008,2008000366,3073,"2008-07-26","2008-07-26","2008-08-10","2008-08-10",
2008,2008000367,3073,"2008-07-29","2008-07-29","2008-08-11","2008-08-11",
2008,2008000369,3080,"2008-07-24","2008-07-24","2008-08-05","2008-08-05",
2008,2008000370,3080,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",
2008,2008000371,3080,"2008-07-10","2008-07-10","2008-07-22","2008-07-22",
2008,2008000372,3080,"2008-07-10","2008-07-10","2008-07-24","2008-07-24",
2008,2008000373,3080,"2008-07-21","2008-07-21","2008-08-02","2008-08-02",
2008,2008000374,3080,"2008-07-10","2008-07-10","2008-07-23","2008-07-23",
2008,2008000375,3082,"2008-07-18","2008-07-18","2008-07-30","2008-07-30",
2008,2008000376,3082,"2008-07-18","2008-07-18","2008-07-29","2008-07-29",
2008,2008000377,3082,"2008-07-18","2008-07-18","2008-07-28","2008-07-28",
2008,2008000378,3085,"2008-07-21","2008-07-21","2008-08-03","2008-08-03",
2008,2008000379,3087,"2008-07-17","2008-07-17","2008-07-30","2008-07-30",
2008,2008000380,3087,"2008-08-02","2008-08-02","2008-08-13","2008-08-13",
2008,2008000381,3087,"2008-07-31","2008-07-31","2008-08-09","2008-08-09",
2008,2008000382,3087,"2008-07-20","2008-07-20","2008-07-31","2008-07-31",
2008,2008000383,3104,"2008-07-26","2008-07-26","2008-08-12","2008-08-12",
2008,2008000384,3108,"2008-07-26","2008-07-26","2008-08-09","2008-08-09",
2008,2008000385,3111,"2008-07-28","2008-07-28","2008-08-09","2008-08-09",
2008,2008000386,3111,"2008-07-12","2008-07-12","2008-07-24","2008-07-24",
2008,2008000387,3124,"2008-07-13","2008-07-13","2008-07-28","2008-07-28",
2008,2008000388,3126,"2008-07-26","2008-07-26","2008-08-07","2008-08-07",
2008,2008000389,3127,"2008-07-14","2008-07-14","2008-07-29","2008-07-29",
2008,2008000390,3129,"2008-07-24","2008-07-24","2008-08-03","2008-08-03",
2008,2008000391,3129,"2008-07-29","2008-07-29","2008-08-08","2008-08-08",
2008,2008000392,3134,"2008-07-26","2008-07-26","2008-08-11","2008-08-11",
2008,2008000393,3134,"2008-07-17","2008-07-17","2008-07-30","2008-07-30",
2008,2008000394,3135,"2008-07-26","2008-07-26","2008-08-08","2008-08-08",
2008,2008000396,3175,"2008-07-22","2008-07-22","2008-08-05","2008-08-05",
2008,2008000397,3184,"2008-08-03","2008-08-03","2008-08-17","2008-08-17",
2008,2008000398,8916,"2008-07-30","2008-07-30","2008-08-16","2008-08-16",
