cgPlaId,cgHdId,startDtEarly,startDtLate,endDtEarly,endDtLate,phenYear,phenNote
2584,2013000031,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2584,2013000032,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
2584,2013000033,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,
2585,2013000034,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
2585,2013000035,"2013-08-02 00:00:00","2013-08-02 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,
2585,2013000036,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,
2587,2013000037,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
2587,2013000038,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2590,2013000039,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
2590,2013000040,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
2595,2013000041,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
2606,2013000042,"2013-08-05 00:00:00","2013-08-05 00:00:00","2013-08-21 00:00:00","2013-08-21 00:00:00",2013,
2607,2013000043,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,1 immature 8/15/13
2607,2013000044,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-21 00:00:00","2013-08-21 00:00:00",2013,
2610,2013000045,"2013-08-02 00:00:00","2013-08-02 00:00:00","2013-08-22 00:00:00","2013-08-22 00:00:00",2013,1 style
2615,2013000046,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,7/28/13 Why is this bagged
2617,2013000047,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
2617,2013000048,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
2617,2013000049,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2629,2013000050,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,1 immature 8/15/13
2629,2013000051,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
2642,2013000052,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
2654,2013000053,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2654,2013000054,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2654,2013000055,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
2654,2013000056,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
2658,2013000057,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
2660,2013000058,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
2681,2013000059,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
2690,2013000060,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
2690,2013000061,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2691,2013000062,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
2691,2013000063,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2693,2013000064,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
2693,2013000065,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
2693,2013000066,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
2693,2013000067,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2696,2013000068,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
2696,2013000069,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2700,2013000070,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
2700,2013000071,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
2700,2013000072,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,Indented!-hard to tell ld
2700,2013000073,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
2708,2013000074,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,1 Immature 8/15/13
2709,2013000075,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
2709,2013000076,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
2729,2013000077,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2729,2013000078,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2729,2013000079,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
2729,2013000080,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
2730,2013000081,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2730,2013000082,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
2732,2013000083,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
2732,2013000084,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2732,2013000085,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
2733,2013000086,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2734,2013000087,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
2734,2013000088,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
2735,2013000089,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2737,2013000090,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
2737,2013000091,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
2743,2013000092,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2745,2013000093,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
2768,2013000094,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
2768,2013000095,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2768,2013000096,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2768,2013000097,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
2774,2013000098,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2775,2013000099,"2013-08-08 00:00:00","2013-08-08 00:00:00","2013-08-21 00:00:00","2013-08-21 00:00:00",2013,
2779,2013000100,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
2787,2013000101,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2791,2013000102,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,
2801,2013000103,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
2801,2013000104,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
2812,2013000105,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
2815,2013000106,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
2821,2013000107,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
2822,2013000108,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
2832,2013000109,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
2840,2013000110,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
2850,2013000111,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,
2850,2013000112,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
2853,2013000113,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
2857,2013000114,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,1 immature 8/15/13
2871,2013000115,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
2879,2013000116,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
2879,2013000117,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
2879,2013000118,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2879,2013000119,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,
2879,2013000120,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
2879,2013000121,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
2887,2013000122,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
2887,2013000123,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
2887,2013000124,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
2888,2013000125,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
2888,2013000126,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
2888,2013000127,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2895,2013000128,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2895,2013000129,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2896,2013000130,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
2897,2013000131,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
2897,2013000132,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
2899,2013000133,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
2905,2013000134,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2908,2013000135,"2013-08-08 00:00:00","2013-08-08 00:00:00","2013-08-25 00:00:00","2013-08-25 00:00:00",2013,Grazed at top
2911,2013000136,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
2914,2013000137,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
2922,2013000138,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
2924,2013000139,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
2924,2013000140,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
2924,2013000141,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
2924,2013000142,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2926,2013000143,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
2927,2013000144,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
2929,2013000145,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2929,2013000146,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2935,2013000148,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
2935,2013000149,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
2935,2013000150,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
2936,2013000151,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
2937,2013000152,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
2937,2013000153,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
2939,2013000154,"2013-08-09 00:00:00","2013-08-09 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,
2953,2013000155,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2956,2013000156,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
2975,2013000157,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
2977,2013000158,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
2983,2013000159,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
2985,2013000160,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
2985,2013000161,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
2993,2013000162,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
2993,2013000163,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
2996,2013000164,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
2996,2013000165,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
2997,2013000166,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,2 imm left 816
2997,2013000167,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
2998,2013000168,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
2999,2013000169,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
3002,2013000170,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
3012,2013000171,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
3012,2013000172,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
3015,2013000173,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
3021,2013000174,"2013-08-13 00:00:00","2013-08-13 00:00:00","2013-08-23 00:00:00","2013-08-23 00:00:00",2013,
3022,2013000175,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
3034,2013000176,"2013-08-14 00:00:00","2013-08-14 00:00:00","2013-08-26 00:00:00","2013-08-26 00:00:00",2013,
3034,2013000177,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
3046,2013000178,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,1 imm 8/17/13
3046,2013000179,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
3047,2013000180,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
3055,2013000226,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,1 imm 8/19/13
3059,2013000227,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,
3061,2013000228,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
3061,2013000229,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
3067,2013000230,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
3071,2013000231,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
3071,2013000232,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,
3071,2013000233,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
3071,2013000234,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
3087,2013000235,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
3087,2013000236,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
3091,2013000237,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
3091,2013000238,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
3091,2013000239,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
3092,2013000240,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
3100,2013000241,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
3105,2013000242,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
3111,2013000243,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
3111,2013000244,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
3112,2013000245,"2013-08-05 00:00:00","2013-08-05 00:00:00","2013-08-21 00:00:00","2013-08-21 00:00:00",2013,
3114,2013000246,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
3114,2013000247,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
3118,2013000248,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
3118,2013000249,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
3119,2013000250,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
3127,2013000251,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
3128,2013000252,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
3129,2013000253,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
3134,2013000254,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,1 imm 8/17/13
3134,2013000255,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
3135,2010000261,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
3135,2013000256,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
3135,2013000257,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
3137,2013000259,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
3181,2013000260,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
3181,2013000261,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,1st day est 8/1/13
3197,2013000325,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
3197,2013000326,"2013-07-12 00:00:00","2013-07-12 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
3208,2013000327,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
3211,2013000328,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,1 immature 8/16/13
3232,2013000329,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
3237,2013000330,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
3243,2013000331,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
3243,2013000332,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
3243,2013000333,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
3244,2013000334,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
3244,2013000335,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
3246,2013000336,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,Check last day 8/1/13
3261,2013000337,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
3261,2013000338,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
