"cgPlaId","row","pos","yrPlanted","ld1996","ld1997","ld1998","ld1999","fl1999","hdCt1999","achCt1999","ld2000","fl2000","hdCt2000","achCt2000","ld2001","fl2001","hdCt2001","ld2002","fl2002","hdCt2002","achCt2002","ld2003","fl2003","hdCt2003","achCt2003","ld2004","fl2004","hdCt2004","achCt2004","ld2005","fl2005","hdCt2005","achCt2005","ld2006","fl2006","hdCt2006","achCt2006","ld2007","fl2007","hdCt2007","achCt2007","ld2008","fl2008","hdCt2008","achCt2008","ld2009","fl2009","hdCt2009","achCt2009","ld2010","fl2010","hdCt2010","achCt2010","ld2011","fl2011","hdCt2011","achCt2011","ld2012","fl2012","hdCt2012","achCt2012","ld2013","fl2013","hdCt2013","achCt2013","ld2014","fl2014","hdCt2014","ld2015","fl2015","hdCt2015","ld2016","fl2016","hdCt2016","ld2017","fl2017","hdCt2017","ld2018","fl2018","hdCt2018"
"9616","52.00","962.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9617","52.00","963.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9618","52.00","963.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9619","52.00","964.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9620","52.00","964.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9621","52.00","965.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9622","52.00","965.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9623","52.00","966.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9624","52.00","966.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9625","52.00","967.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9626","52.00","967.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9627","52.00","968.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9628","52.00","968.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9629","52.00","969.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9630","52.00","969.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9631","52.00","970.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9632","52.00","970.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9633","52.00","971.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9634","52.00","971.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9635","52.00","972.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9636","52.00","973.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9637","52.00","973.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9638","52.00","974.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0"
"9639","52.00","974.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9640","52.00","975.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9641","52.00","975.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9642","52.00","976.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9643","52.00","976.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9644","52.00","977.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9645","52.00","977.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9646","52.00","978.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9647","52.00","978.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9648","52.00","979.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9649","52.00","979.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"9650","52.00","980.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9651","52.00","980.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9652","52.00","981.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9653","52.00","982.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9654","52.00","982.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9655","52.00","983.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9656","53.00","860.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9657","53.00","860.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9658","53.00","861.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"9659","53.00","861.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"9660","53.00","862.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"9661","53.00","862.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9662","53.00","863.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","498","1","0","0","1","0","0","1","0","0","1","1","1","1","1","2"
"9663","53.00","863.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9664","53.00","864.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","97","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"9665","53.00","864.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9666","53.00","865.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9667","53.00","865.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9668","53.00","866.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9669","53.00","866.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9670","53.00","867.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9671","53.00","867.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9672","53.00","868.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0","1","1","1","1","0","0","1","0","0"
"9673","53.00","868.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9674","53.00","869.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9675","53.00","869.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0"
"9676","53.00","870.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1"
"9677","53.00","870.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9678","53.00","871.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","376","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0"
"9679","53.00","871.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9680","53.00","872.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","432","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9681","53.00","872.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","1","2","1","0","0","1","1","1","1","1","1"
"9682","53.00","873.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","184","1","1","1","1","1","2","1","0","0","1","0","0","1","0","0"
"9683","53.00","873.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","1","0","0","1","0","0","1","0","0","1","0","0"
"9684","53.00","874.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"9685","53.00","874.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9686","53.00","875.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9687","53.00","875.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9688","53.00","876.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9689","53.00","876.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9690","53.00","877.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9691","53.00","877.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9692","53.00","878.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","197","1","0","0","1","1","3","1","0","0","1","0","0","0","0","0"
"9693","53.00","878.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","276","1","1","1","152","1","1","1","1","0","0","1","0","0","1","0","0","1","0","0"
"9694","53.00","879.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"9695","53.00","879.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9696","53.00","880.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","187","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9697","53.00","880.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"9698","53.00","881.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9699","53.00","882.00","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9700","53.00","882.50","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
